family,n_sources,seed,method,success,cleared,virtual_time_s,distance_m,measure_calls,switches,failed_clear,solver_failures,optical_fallbacks,opportunistic_measure_count,opportunistic_direction_count,opportunistic_no_signal_count,legs_selected,became_clear_ready_count,zero_detour_clear_count,clear_ready_count,coverage_move_m,opportunity_move_m,resolver_move_m,clear_move_m,coverage_measure_count,resolver_measure_count,clear_calls
cluster,16,123313,G21A,True,16,2446.957716609022,10259.788583045114,55,40,0,0,0,3,3,0,1,3,0,0,99.79999999999995,898.2,7757.347092110255,1504.4414909348584,25,27,16
cluster,16,123314,G25OR-S21,True,16,2669.1590402932934,11470.795201466468,52,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
cluster,16,123314,G21A,True,16,2669.1590402932934,11470.795201466468,52,35,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11122.631753928581,348.163447537886,20,32,16
minradius,10,123315,G25OR-S21,True,10,6130.620687901273,22688.10343950637,259,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123315,G21A,True,10,6299.710475106559,23603.552375532803,257,244,0,0,0,10,10,0,8,4,0,0,12353.98153345256,4951.576935667302,4659.641505451156,1638.3524009617859,241,6,10
minradius,10,123316,G25OR-S21,True,10,7158.003851664033,27315.019258320157,275,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123316,G21A,True,10,7480.610564241979,29148.05282120989,269,256,0,0,0,10,9,1,9,5,0,0,11033.904966458986,6519.303166712674,6371.7685823233915,5223.076105714839,252,7,10
minradius,10,123317,G25OR-S21,True,10,6454.8967675828935,24144.483837914468,264,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123317,G21A,True,10,6636.835915134262,25189.17957567131,261,244,0,0,0,10,9,1,6,2,0,0,13528.66959953518,3986.5620476897684,6031.347829610291,1642.600098836071,241,10,10
minradius,10,123318,G25OR-S21,True,10,7032.273533510265,26471.36766755133,282,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123318,G21A,True,10,7135.315412271139,27351.57706135569,272,255,0,0,0,10,10,0,6,2,0,0,13745.917702069295,3806.98761900332,8647.505472504603,1151.1662677784707,253,9,10
minradius,10,123319,G25OR-S21,True,10,6838.904197916617,25814.520989583085,272,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123319,G21A,True,10,6948.832753274573,26594.163766372854,266,250,0,0,0,10,9,1,7,3,0,0,13945.75648368461,3499.685810156432,6796.026340298813,2352.6951322329987,247,9,10
minradius,10,123320,G25OR-S21,True,10,6446.320368346133,24016.60184173067,267,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123320,G21A,True,10,6722.510879559473,25612.55439779737,261,245,0,0,0,10,10,0,5,3,0,0,14144.408573448341,3594.110358868182,6143.160200386155,1730.87526509469,244,7,10
minradius,10,123321,G25OR-S21,True,10,6764.348145590619,25756.740727953103,262,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123321,G21A,True,10,6696.479069793748,25507.395348968734,260,245,0,0,0,10,10,0,7,5,0,0,12708.033361605558,4603.046117895501,4177.717199053153,4018.5986704145234,245,5,10
minradius,10,123322,G25OR-S21,True,10,6635.2259081838965,24346.129540919475,288,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123322,G21A,True,10,6889.529637397685,25787.648186988423,283,267,0,0,0,10,10,0,5,3,0,0,14006.77690838101,3687.1447475690356,4184.71084788724,3909.015683151136,266,7,10
minradius,10,123323,G25OR-S21,True,10,6527.051401413372,24185.25700706686,275,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123323,G21A,True,10,6659.578591240516,25017.89295620258,270,256,0,0,0,10,10,0,7,4,0,0,13225.159238537975,4432.212468701156,4163.71662474388,3196.8046242195705,254,6,10
minradius,10,123324,G25OR-S21,True,10,6446.957847466751,24294.78923733376,258,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123324,G21A,True,10,6774.147713502486,26140.73856751244,252,236,0,0,0,10,10,0,6,2,0,0,13577.684976220502,4133.498023057902,5554.812987075431,2874.7425811586036,235,7,10
minradius,10,123325,G25OR-S21,True,10,6803.44343622997,25662.21718114984,271,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123325,G21A,True,10,7516.889020772643,29459.445103863203,265,250,0,0,0,10,10,0,6,0,0,0,13619.15954419336,4289.770520702485,11366.608062038074,183.9069769292837,245,10,10
minradius,10,123326,G25OR-S21,True,10,6401.855251917707,23914.27625958854,263,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123326,G21A,True,10,6526.345707010092,24806.728535050457,255,240,0,0,0,10,10,0,6,6,0,1,12409.909481059301,4665.2414840017955,3441.8239646476177,4289.7536053417425,241,4,10
minradius,10,123327,G25OR-S21,True,10,6410.931987387858,24159.65993693929,256,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123327,G21A,True,10,6816.800922531293,26364.00461265647,252,234,0,0,0,10,9,1,5,5,0,0,14220.846399366552,2764.7503398030776,6576.8035044967255,2801.604368990115,235,7,10
minradius,10,123328,G25OR-S21,True,10,6503.1315419966295,24360.65770998315,265,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123328,G21A,True,10,6513.692474796418,24618.462373982093,259,245,0,0,0,10,10,0,7,5,0,0,12051.369200159279,5238.043837344097,4565.752264027185,2763.2970724515326,244,5,10
minradius,10,123329,G25OR-S21,True,10,7017.777629531314,26698.888147656577,272,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
minradius,10,123329,G21A,True,10,6998.233762163953,26866.168810819774,265,250,0,0,0,10,10,0,6,1,0,0,14988.331840303152,2920.598224592694,8120.4663629770985,836.7723829468305,246,9,10
minradius,11,123330,G25OR-S21,True,11,6302.4740069025165,23412.370034512584,262,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123330,G21A,True,11,6662.312129725253,25381.560648626255,258,241,0,0,0,11,9,2,8,5,0,0,10688.445546691146,6401.457652710367,4092.3679337895846,4199.289515435157,237,10,11
minradius,11,123331,G25OR-S21,True,11,6704.488062047058,25517.440310235284,259,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123331,G21A,True,11,6744.843063810487,25884.215319052437,255,238,0,0,0,11,10,1,7,6,0,1,13138.491045858846,3677.452705533939,4956.360985440959,4111.910582218692,237,7,11
minradius,11,123332,G25OR-S21,True,11,6552.612924305736,24833.064621528694,256,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123332,G21A,True,11,6632.489485592261,25402.447427961306,252,237,0,0,0,11,10,1,7,4,0,0,12600.22955352702,4343.352055469746,5800.1164380536175,2658.749380910922,233,8,11
minradius,11,123333,G25OR-S21,True,11,6569.853414970958,24929.26707485479,256,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123333,G21A,True,11,6979.068856662691,27135.344283313465,252,237,0,0,0,11,10,1,8,3,0,0,11961.331452216973,5035.83765088098,8467.9607691684,1670.2144110471127,231,10,11
minradius,11,123334,G25OR-S21,True,11,6875.612814823374,26768.06407411685,246,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123334,G21A,True,11,7114.928558289273,28029.642791446364,245,229,0,0,0,11,11,0,6,5,0,0,13598.6916401934,4310.238424702446,5065.328697462257,5055.384029088262,228,6,11
minradius,11,123335,G25OR-S21,True,11,7188.340741421352,27731.703707106757,265,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123335,G21A,True,11,7255.894780809215,28324.473904046088,258,246,0,0,0,11,11,0,9,1,0,0,12164.238823970527,5382.262306603074,10139.089061489529,638.8837119829586,237,10,11
minradius,11,123336,G25OR-S21,True,11,6643.23558766122,25596.177938306108,246,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123336,G21A,True,11,7091.943317395044,27989.71658697522,242,229,0,0,0,11,11,0,8,7,0,0,11084.023286369558,5797.812128217352,4550.836142031854,6557.045030356456,227,4,11
minradius,11,123337,G25OR-S21,True,11,6140.241970779087,22491.20985389544,266,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123337,G21A,True,11,7369.484836142963,28672.424180714814,266,250,0,0,0,11,10,1,7,1,0,0,12886.662986985251,5022.267077910595,9867.272979360678,896.2211364582909,243,12,11
minradius,11,123338,G25OR-S21,True,11,6706.846898901543,25979.23449450772,244,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123338,G21A,True,11,7084.798502326499,28013.992511632507,241,222,0,0,0,11,9,2,6,5,0,0,13672.9106019478,3725.00968584728,5300.267684600094,5315.8045392373315,220,10,11
minradius,11,123339,G25OR-S21,True,11,6847.444434033847,26497.222170169225,250,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123339,G21A,True,11,7052.195508956862,27595.977544784302,249,233,0,0,0,11,10,1,8,4,0,0,12136.911756468447,5442.678484431112,5946.965003012967,4069.4223008717754,229,9,11
minradius,11,123340,G25OR-S21,True,11,6670.535355806607,25642.676779033027,249,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123340,G21A,True,11,6878.111025063593,26900.55512531797,243,228,0,0,0,11,10,1,8,5,0,0,12730.556028055973,4753.01449980715,4774.289593779977,4642.695003674869,224,8,11
minradius,11,123341,G25OR-S21,True,11,6628.150941648188,25590.75470824094,244,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123341,G21A,True,11,6595.498821523359,25542.4941076168,241,227,0,0,0,11,11,0,6,5,0,0,12143.512105468724,4255.936507432119,5431.666674034364,3711.378820681592,224,6,11
minradius,11,123342,G25OR-S21,True,11,6138.1247070302015,22870.62353515101,253,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123342,G21A,True,11,6696.518468155742,25807.5923407787,249,235,0,0,0,11,11,0,7,6,0,0,11304.268366780321,5147.599125030875,4983.277192920636,4372.44765604687,233,5,11
minradius,11,123343,G25OR-S21,True,11,6547.998735175353,25314.993675876758,240,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123343,G21A,True,11,6715.78673609774,26243.933680488703,238,222,0,0,0,11,10,1,7,6,0,0,13436.341681325905,3511.013715963098,5138.524569197027,4158.053714002673,220,7,11
minradius,11,123344,G25OR-S21,True,11,7143.10189503686,27790.5094751843,256,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
minradius,11,123344,G21A,True,11,7181.846600739226,28099.233003696118,254,237,0,0,0,11,10,1,6,2,0,0,13965.592910559453,3943.3371543363924,8058.8029302284085,2131.500008571864,232,11,11
minradius,12,123345,G25OR-S21,True,12,5981.324925321648,22771.624626608238,230,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123345,G21A,True,12,6041.27208945069,23076.36044725344,230,216,0,0,0,12,12,0,7,5,0,0,13113.725369934778,4450.931083929691,3545.904382844201,1965.7996105447673,211,7,12
minradius,12,123346,G25OR-S21,True,12,6644.063051711932,25295.315258559654,255,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123346,G21A,True,12,7058.126442737031,27610.632213685152,249,231,0,0,0,12,10,2,7,5,0,0,13248.830554794591,4323.160961528511,6354.91776957488,3683.72292778717,226,11,12
minradius,12,123347,G25OR-S21,True,12,6302.7203497802475,24558.60174890124,223,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123347,G21A,True,12,6714.15720782522,26795.786039126102,218,205,0,0,0,12,12,0,8,6,0,0,11018.805155264587,4966.08103355101,6779.16428834376,4031.7355619667455,200,6,12
minradius,12,123348,G25OR-S21,True,12,6377.852197140083,24809.260985700417,227,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123348,G21A,True,12,6609.315732550326,26131.57866275163,223,208,0,0,0,12,11,1,8,3,0,2,13707.311889989567,3907.5958745754347,7639.51354795141,877.1573502352185,200,11,12
minradius,12,123349,G25OR-S21,True,12,6393.355182080111,25086.775910400556,221,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123349,G21A,True,12,6361.718466554927,25168.59233277463,214,198,0,0,0,12,12,0,5,5,0,0,14327.543637556248,3505.1312328861713,5422.184758021718,1913.7327043104942,195,7,12
minradius,12,123350,G25OR-S21,True,12,6228.101288453824,23745.50644226911,238,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123350,G21A,True,12,6827.150293028062,26900.751465140307,234,217,0,0,0,12,11,1,6,4,0,0,14317.428252449252,3388.215435362995,7068.167960989147,2126.9398163389146,212,10,12
minradius,12,123351,G25OR-S21,True,12,6382.063079363056,24965.31539681529,223,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123351,G21A,True,12,6386.114595652585,25215.57297826292,216,203,0,0,0,12,12,0,9,10,0,0,10725.569857445205,6235.909252403736,534.6374508734807,7719.4564175404985,202,2,12
minradius,12,123352,G25OR-S21,True,12,6862.199650852007,26555.998254260034,250,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123352,G21A,True,12,7001.181309387892,27435.90654693946,245,229,0,0,0,12,11,1,6,2,0,0,13589.580759472623,3992.754019818435,8541.728737954862,1311.8430296935394,221,12,12
minradius,12,123353,G25OR-S21,True,12,6457.4947637176,24792.473818587994,241,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123353,G21A,True,12,6825.51897193049,26832.594859652443,236,219,0,0,0,12,11,1,6,4,0,0,14156.825731795587,3677.1004545324777,5138.932025743703,3859.7366475806757,214,10,12
minradius,12,123354,G25OR-S21,True,12,6905.068526410215,27340.342632051077,231,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123354,G21A,True,12,6988.822529399222,27939.112646996102,226,211,0,0,0,12,11,1,8,5,0,0,11336.09607518179,6018.64160581948,5915.917057466395,4668.457908528439,206,8,12
minradius,12,123355,G25OR-S21,True,12,6326.7931301898725,24283.96565094937,236,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123355,G21A,True,12,6675.14703167105,26285.735158355244,229,213,0,0,0,12,10,2,8,2,0,0,11914.378067022,5753.739589989856,5554.426875526235,3063.190625817154,207,10,12
minradius,12,123356,G25OR-S21,True,12,6482.499750656581,25372.498753282907,226,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123356,G21A,True,12,6711.882898943899,26794.414494719498,218,203,0,0,0,12,12,0,6,3,0,0,13986.72863275499,3798.379595252122,7819.969646493584,1189.3366202188017,197,9,12
minradius,12,123357,G25OR-S21,True,12,6531.91391713356,25134.569585667807,242,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123357,G21A,True,12,6950.697277479395,27518.486387396973,234,217,0,0,0,12,10,2,8,5,0,0,11744.420436330493,5446.745932848937,4125.971969059865,6201.348049157678,212,10,12
minradius,12,123358,G25OR-S21,True,12,6691.1585431175545,26055.792715587777,237,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123358,G21A,True,12,6929.796352499539,27523.981762497697,230,215,0,0,0,12,12,0,6,4,0,0,13310.953744048942,4030.6107329659058,7736.948555403444,2445.4687300794044,210,8,12
minradius,12,123359,G25OR-S21,True,12,6773.726560336555,25833.63280168276,259,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
minradius,12,123359,G21A,True,12,6723.806902910061,25894.0345145503,250,235,0,0,0,12,12,0,6,6,0,1,13675.042564124333,4093.960176189542,4866.171567121772,3258.860207114656,232,6,12
minradius,13,123360,G25OR-S21,True,13,6529.135458605369,25740.67729302684,221,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123360,G21A,True,13,6662.455327870348,26477.276639351727,219,207,0,0,0,13,13,0,9,6,0,0,11592.51292025653,5763.154541042551,4540.404362573339,4581.2048154793065,199,7,13
minradius,13,123361,G25OR-S21,True,13,6931.370463221138,27486.852316105676,229,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123361,G21A,True,13,6741.370310817432,26776.851554087167,222,211,0,0,0,13,13,0,10,6,0,0,11161.240285482905,5969.3836975227005,5317.790761402375,4328.436809679184,202,7,13
minradius,13,123362,G25OR-S21,True,13,6759.006223264331,27260.031116321657,208,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123362,G21A,True,13,6845.715041436298,28118.57520718149,195,182,0,0,0,13,12,1,9,7,0,0,11812.254488249819,5469.371366338666,6996.896850762241,3840.0525018307626,175,7,13
minradius,13,123363,G25OR-S21,True,13,6247.548802062729,24267.74401031364,223,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123363,G21A,True,13,6987.385899479635,28056.929497398167,221,206,0,0,0,13,12,1,7,9,0,0,12030.6206522073,4837.025546068054,4870.083266674203,6319.200032448609,202,6,13
minradius,13,123364,G25OR-S21,True,13,6733.0014942228,26925.007471113982,215,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123364,G21A,True,13,6786.048194103559,27295.240970517796,213,197,0,0,0,13,11,2,8,5,0,0,12088.322835891373,5340.771044261797,6789.366214688969,3076.7808756756567,189,11,13
minradius,13,123365,G25OR-S21,True,13,6554.484386337742,25917.4219316887,219,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123365,G21A,True,13,6561.450302546817,26177.251512734074,212,201,0,0,0,13,13,0,10,7,0,0,10952.195138786035,6170.083820378925,4337.446206077457,4717.5263474916555,193,6,13
minradius,13,123366,G25OR-S21,True,13,5931.505089120669,22827.525445603354,218,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123366,G21A,True,13,6471.325258347716,25656.62629173858,215,200,0,0,0,13,13,0,7,3,0,0,12380.118233846179,5126.115631105091,7067.695332520456,1082.697094266854,192,10,13
minradius,13,123367,G25OR-S21,True,13,6509.588557556265,25307.942787781318,231,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123367,G21A,True,13,6945.613950598873,27883.069752994365,220,204,0,0,0,13,13,0,6,6,0,1,13542.127221517909,3968.179422248969,4850.447164952464,5522.315944275023,200,7,13
minradius,13,123368,G25OR-S21,True,13,6583.854407879309,25734.27203939655,230,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123368,G21A,True,13,6556.762730774561,25808.8136538728,224,210,0,0,0,13,13,0,8,4,0,0,12083.136818363602,5354.917761181635,6549.272206726961,1821.4868676006008,202,9,13
minradius,13,123369,G25OR-S21,True,13,6833.323329905845,27186.616649529227,223,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123369,G21A,True,13,7104.034038463848,28670.17019231924,220,205,0,0,0,13,12,1,8,4,0,0,11836.924367255966,5631.62267987459,6764.26823006093,4437.354915127754,196,11,13
minradius,13,123370,G25OR-S21,True,13,6478.201668465147,25996.00834232573,204,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123370,G21A,True,13,6683.707040513658,27033.535202568284,205,187,0,0,0,13,11,2,8,4,0,0,12475.957598828922,5118.102874099683,7877.853900199218,1561.6208294404623,179,13,13
minradius,13,123371,G25OR-S21,True,13,6318.035588896289,24830.177944481435,216,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123371,G21A,True,13,6630.061475896193,26505.30737948098,213,199,0,0,0,13,12,1,8,6,0,0,13042.789754130232,4435.721249936279,3506.563672627286,5520.2327027871825,192,8,13
minradius,13,123372,G25OR-S21,True,13,6731.096076324821,26680.480381624104,223,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123372,G21A,True,13,7189.089515342875,29085.447576714363,220,207,0,0,0,13,13,0,8,3,0,0,12579.847075476508,5329.082989419336,9592.34549014498,1584.1720216735375,197,10,13
minradius,13,123373,G25OR-S21,True,13,6146.159005382551,23965.79502691276,216,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123373,G21A,True,13,7224.936384277911,29429.681921389554,215,199,0,0,0,13,12,1,6,5,0,0,13309.987646271418,3605.8574909549534,9287.980671833466,3225.856112329717,192,10,13
minradius,13,123374,G25OR-S21,True,13,6859.7826977858995,27633.913488929495,212,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
minradius,13,123374,G21A,True,13,6754.631660465225,27268.158302326123,208,196,0,0,0,13,13,0,9,3,0,0,11513.35637951344,5862.97374509674,8588.304951552964,1303.5232261629794,185,10,13
minradius,14,123375,G25OR-S21,True,14,6212.128346954904,24565.641734774523,206,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123375,G21A,True,14,6241.1925185537975,24800.962592768992,204,191,0,0,0,14,14,0,8,6,0,0,13132.842314024707,3872.59853422158,5098.6735807812,2696.8481637415052,182,8,14
minradius,14,123376,G25OR-S21,True,14,6767.877964939291,27584.38982469645,198,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123376,G21A,True,14,6896.7258165720705,28553.629082860345,188,176,0,0,0,14,14,0,9,4,0,0,11922.642239052448,5736.401939674654,8071.744104907921,2822.840799225323,164,10,14
minradius,14,123377,G25OR-S21,True,14,6712.443338326608,26967.216691633035,209,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123377,G21A,True,14,6730.906901725607,27494.53450862803,196,182,0,0,0,14,13,1,8,7,0,0,11838.512359651066,5587.022818759272,5340.176129820986,4728.823200396706,174,8,14
minradius,14,123378,G25OR-S21,True,14,6590.160989284527,26440.80494642264,206,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123378,G21A,True,14,6763.514816717908,27532.57408358953,200,187,0,0,0,14,13,1,9,5,0,0,11162.134209176267,6250.721622298351,6389.317469508369,3730.4007826065435,176,10,14
minradius,14,123379,G25OR-S21,True,14,6316.161541547288,25035.80770773644,208,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123379,G21A,True,14,6870.569568526843,28027.847842634223,202,185,0,0,0,14,12,2,8,4,0,0,11882.379524384874,6026.550540510972,8290.09889523499,1828.8188825033867,174,14,14
minradius,14,123380,G25OR-S21,True,14,5707.274832803608,22071.374164018045,205,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123380,G21A,True,14,6959.570838803226,28492.854194016127,201,186,0,0,0,14,13,1,8,5,0,0,12729.013186717719,4681.696353948252,8799.812789836335,2282.331863513822,176,11,14
minradius,14,123381,G25OR-S21,True,14,7066.447451564327,28862.237257821635,205,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123381,G21A,True,14,6804.217510441815,27606.087552209065,205,188,0,0,0,14,12,2,8,6,0,0,12196.381576499003,5015.971899478553,6580.5039158206855,3813.2301604108234,179,12,14
minradius,14,123382,G25OR-S21,True,14,6803.680832121971,27463.40416060985,208,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123382,G21A,True,14,6421.993427212112,25829.967136060568,200,186,0,0,0,14,13,1,9,6,0,0,10331.942984233809,6337.222840451321,5320.493267319765,3840.3080440556737,176,10,14
minradius,14,123383,G25OR-S21,True,14,6596.584625215922,26787.923126079608,196,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123383,G21A,True,14,6957.166446237144,28870.832231185716,188,173,0,0,0,14,13,1,8,7,0,0,13055.932139305458,4247.2113068844055,5597.517070740592,5970.171714255261,165,9,14
minradius,14,123384,G25OR-S21,True,14,6217.262517418509,24926.312587092543,195,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123384,G21A,True,14,6579.98244212834,27214.912210641698,180,167,0,0,0,14,14,0,8,6,0,0,12333.343485837659,4908.912760493261,6009.12473101489,3963.531233295889,159,7,14
minradius,14,123385,G25OR-S21,True,14,6346.458473397648,25667.292366988233,192,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123385,G21A,True,14,6559.196195894907,26855.980979474534,189,173,0,0,0,14,13,1,7,10,0,0,11954.412623283011,5305.876573767782,1954.3397351522508,7641.35204727149,169,6,14
minradius,14,123386,G25OR-S21,True,14,6224.375657216823,24186.878286084106,221,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123386,G21A,True,14,6339.827131693397,24924.13565846698,216,205,0,0,0,14,14,0,10,7,0,0,11302.4082210419,5834.546459965022,3697.294542876796,4089.8864345832617,195,7,14
minradius,14,123387,G25OR-S21,True,14,6601.180511783503,26680.902558917518,200,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123387,G21A,True,14,6291.381342824629,25446.906714123154,191,177,0,0,0,14,12,2,9,7,0,0,10235.767724516303,6162.362183555054,4563.335776862714,4485.441029189084,168,9,14
minradius,14,123388,G25OR-S21,True,14,6784.907223207853,26854.536116039257,225,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123388,G21A,True,14,7322.119591384434,29760.597956922156,219,205,0,0,0,14,13,1,8,6,0,0,11520.498637033172,5571.529102136906,8527.074615404636,4141.495602347444,196,9,14
minradius,14,123389,G25OR-S21,True,14,6091.542844880554,24722.714224402775,181,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
minradius,14,123389,G21A,True,14,6308.77391555075,25978.869577753754,176,163,0,0,0,14,14,0,8,8,0,0,12421.521188793397,4542.93044216345,4397.129116539934,4617.288830256972,156,6,14
minradius,15,123390,G25OR-S21,True,15,6514.288806440002,26241.44403220001,199,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
minradius,15,123390,G21A,True,15,6756.492195349642,27807.460976748207,189,175,0,0,0,15,14,1,9,5,0,0,11460.355224829033,6448.574840066813,5941.789231183397,3956.7416806689653,162,12,15
minradius,15,123391,G25OR-S21,True,15,6287.163804718204,25210.819023591022,196,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
minradius,15,123391,G21A,True,15,6575.449120947111,26972.245604735563,187,171,0,0,0,15,14,1,7,3,0,0,12980.117506254237,4267.321984285307,8692.98481782795,1031.8212963680694,158,14,15
minradius,15,123392,G25OR-S21,True,15,6283.846044969728,25804.230224848638,176,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
minradius,15,123392,G21A,True,15,6542.991249304565,27204.956246522834,173,162,0,0,0,15,15,0,10,7,0,0,10548.272775474506,6730.417266275979,5714.695143004985,4211.571061767365,150,8,15
minradius,15,123393,G25OR-S21,True,15,6381.711476112741,26313.55738056371,175,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
minradius,15,123393,G21A,True,15,7259.774298404622,31058.8714920231,164,153,0,0,0,15,15,0,11,6,0,0,11498.552976960775,5634.874287849027,10745.590918818067,3179.8533083952316,139,10,15
